taxon_name,mean_fri,mean_fires,lwr_confint,upr_confint,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,taxon_rank,resprouting,post_fire_seeding,data_on_both,resprouter_or_seeder,woodiness_detailed,woody_or_herb,resprouting_binomial,seeding_binomial,obligate_resprouting_or_seeding,resprouting_seeding_binomial
Banksia polycephala,91.84714285714286,0.2413793103448276,0.420195605851262,0.06256301483839322,1.081632653061224,0.34969161514668046,23,29,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia praemorsa,97.548,0.22727272727272732,0.3422885963419173,0.11225685820353735,0.9199999999999996,0.6590682558274441,52,66,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia prionotes,74.78471830985917,0.29645093945720247,0.3452110554574393,0.2476908234569656,1.2978077671047206,1.1478640044995752e-5,365,479,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia proteoides,88.67999999999996,0.2500000000000001,0.5329016319029167,-0.03290163190291656,2.9999999999999996,5.261626728433644e-4,11,12,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Banksia pteridifolia subsp. pteridifolia,133.01999999999998,0.16666666666666669,0.33000000000000007,0.00333333333333332,0.8695652173913042,0.641911791815335,20,24,subspecies,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia pulchella,55.55855421686749,0.3990384615384614,0.4848867779573211,0.31319014511960164,1.0881205983353706,0.1830041749272077,144,208,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia quercifolia,32.139940828402366,0.689795918367347,0.793795918367347,0.585795918367347,0.9769133766611698,0.5896895161944151,126,245,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia repens,71.59819672131148,0.3096446700507614,0.3645911360245864,0.25469820407693644,1.086555708505402,0.11437197798691058,294,394,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia robur,42.56821721311476,0.5208110992529349,0.5670200802426617,0.474602118263208,1.5587212764466862,1.4778343846479427e-25,598,937,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia rufa subsp. rufa,251.26000000000008,0.08823529411764704,0.1880829289069117,-0.01161234067161763,1.626262626262627,0.01294624146473074,32,34,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia saxicola,26.89475409836066,0.8243243243243242,0.9706007269843716,0.6780479216642767,0.22638563622170185,1,29,148,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia scabrella,22.17,1,2.96,-0.96,NA,1,0,1,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia sceptrum,152.72666666666672,0.1451612903225806,0.21222238505446608,0.07810019559069513,1.3098464317976517,0.01197702208275859,109,124,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia sclerophylla,76.01142857142855,0.29166666666666674,0.507736357070275,0.0755969762630585,0.7391304347826085,0.8092515403910027,17,24,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia seminuda,63.42303797468355,0.3495575221238938,0.4266409781324715,0.2724740661153161,1.1364838255977496,0.07814597801308536,164,226,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia serrata,38.434723275208434,0.5768221574344032,0.5947949259513364,0.55884938891747,0.9054933110025928,0.9999999944628656,3726,6860,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia serratuloides,14.78,1.5,3.1974097914174995,-0.19740979141749948,0.3333333333333334,0.563702861650773,0,2,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia sessilis,82.58934065934066,0.26843657817109146,0.323590585096673,0.21328257124550992,1.0643734963261589,0.1990404106448591,262,339,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia shuttleworthiana,48.3709090909091,0.45833333333333326,0.6147130942668685,0.30195357239979803,1.655569782330346,4.3063844653102587e-4,47,72,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia solandri,33.25500000000001,0.6666666666666665,1.5906195274170885,-0.2572861940837554,0.5000000000000001,0.6065306597126333,1,3,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia speciosa,69.60348837209304,0.3185185185185185,0.3858381194487836,0.25119891758825336,1.1975447393446876,0.01449007753939242,205,270,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia sphaerocarpa,89.3728125,0.248062015503876,0.3340111188294967,0.16211291217825535,1.3876953124999998,0.0024545775880077,106,129,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia sphaerocarpa var. caesia,116.3925,0.1904761904761905,0.2564728233869349,0.12447955756544608,2.7005988023952088,5.772603192058231e-28,152,168,variety,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia sphaerocarpa var. sphaerocarpa,58.07216417910448,0.3817663817663818,0.44640638270503946,0.3171263808277241,1.0391044776119402,0.29603788058040265,238,351,variety,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia spinulosa,37.39911602209945,0.5927947598253276,0.6177252327375031,0.567864286913152,1.094428431445006,4.277986097954118e-5,2103,3664,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia spinulosa var. collina,34.317585798816566,0.6460244648318043,0.6895833425586351,0.6024655871049736,1.3017162932412183,8.136780426364652e-13,774,1308,variety,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia spinulosa var. cunninghamii,33.69074784276127,0.6580441640378548,0.6979805682188417,0.6181077598568679,0.7604605498900803,0.9999999999999066,728,1585,variety,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia spinulosa var. spinulosa,27.917047576700767,0.7941384180790958,0.8269598519416714,0.7613169842165202,0.856230619550838,0.9999999934010482,1223,2832,variety,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia splendida,110.85000000000002,0.2,0.592,-0.19200000000000003,1.0000000000000002,0.406005849709838,4,5,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Banksia squarrosa,110.85000000000004,0.19999999999999996,0.348162073419617,0.05183792658038291,1.11764705882353,0.29203394632671414,29,35,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Banksia squarrosa subsp. squarrosa,92.71090909090913,0.23913043478260868,0.33905668357884694,0.1392041859863704,1.3206793206793208,0.02192085179005429,76,92,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Banksia stenoprion,188.445,0.1176470588235294,0.2806975636618392,-0.04540344601478036,0.9374999999999998,0.5246385264876056,15,17,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia telmatiaea,68.15222222222224,0.3253012048192771,0.4480055270904217,0.20259688254813252,0.7579042457091236,0.9498459383667816,57,83,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia tenuis,121.93500000000004,0.1818181818181818,0.43380532565920593,-0.07016896202284237,0.9000000000000001,0.5321035763747155,9,11,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia tortifolia,121.935,0.18181818181818185,0.36,0.00363636363636363,0.857142857142857,0.6490042275407244,18,22,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia tricuspis,44.34,0.5000000000000001,1.4800000000000004,-0.4800000000000001,1,0.31731050786291415,1,2,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Banksia tridentata,138.5625,0.16,0.31679999999999997,0.0032,0.8749999999999997,0.6387252243373192,21,25,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia undata,77.59500000000001,0.2857142857142857,0.6816940831787522,-0.11026551175018084,0.8333333333333331,0.5438131158833296,5,7,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Banksia vestita,124.15200000000004,0.17857142857142855,0.2892511466773218,0.06789171046553527,1.4472727272727273,0.01669603512178623,49,56,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Banksia victoriae,99.76500000000004,0.22222222222222215,0.37621436568062583,0.06823007876381851,1.8285714285714283,0.00197690326705718,31,36,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Banksia violacea,105.11637931034484,0.2109090909090909,0.26518878286361186,0.15662939895456995,0.8265794110244147,0.9834873711132442,218,275,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Barbarea australis,116.3925,0.1904761904761905,0.3771428571428571,0.00380952380952381,0.8500000000000002,0.6529736580605249,17,21,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Barbarea grayi,25.471914893617026,0.8703703703703703,1.1192052410515934,0.6215354996891472,0.5656362906463267,0.9954953925622788,17,54,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,herbaceous,herb,TRUE,TRUE,NA,seeder
Barringtonia acutangula,6.967714285714287,3.1818181818181817,3.381031510722708,2.982604852913655,5.028385295486272,1.0514835667546924e-163,93,308,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter
Barringtonia acutangula subsp. acutangula,7.358146551724141,3.012987012987012,3.186377128712808,2.839596897261216,5.129647090517243,6.769426512096896e-211,143,385,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Barringtonia asiatica,472.96,0.046875,0.09991905598179686,-0.00616905598179685,3,1.6159158327025142e-14,63,64,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Barringtonia racemosa,332.54999999999995,0.06666666666666668,0.1421071018407778,-0.00877376850744442,2.9999999999999987,1.0017395368238848e-10,44,45,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Basilicum polystachyon,18.01035928143713,1.2309582309582308,1.338748740539987,1.1231677213764746,4.914850102750166,1.2303191696808798e-207,266,407,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Bauera capitata,24.772112676056345,0.8949579831932771,1.015148143940671,0.774767822445883,1.1992828985162736,0.01922029805258119,116,238,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Bauera microphylla,36.37039215686274,0.6095617529880479,0.7061508409507246,0.5129726650253713,0.6413594771241828,0.9999978169491046,117,251,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bauera rubioides,52.47245327102805,0.4225074037512339,0.445617826139948,0.39939698136251983,0.9204746113097032,0.999256059582214,1959,3039,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Bauera sessiliflora,22.885161290322586,0.96875,1.1656412030369394,0.7718587969630605,0.33582342954159594,0.9999999998667808,17,96,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bauhinia binata,33.255,0.6666666666666666,0.9333888831030572,0.39994445023027614,3,6.430843531566666e-9,24,36,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bauhinia carronii,76.26480000000002,0.2906976744186046,0.4046511627906976,0.1767441860465116,1.850823529411765,3.100516033500381e-6,71,86,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bauhinia cunninghamii,7.193480849374878,3.081957186544342,3.1670534505367227,2.996860922551961,3.490727527245868,0,436,1635,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Bauhinia malabarica,5.991891891891893,3.7,3.960164050808971,3.439835949191028,3.789085736454158,1.0499026125199392e-68,52,210,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Baxteria australis,48.25235294117649,0.4594594594594593,0.6778726223300164,0.2410462965889022,1.4019607843137265,0.05532504237805342,26,37,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Beaufortia aestiva,108.92217391304348,0.20353982300884957,0.28672415739551266,0.12035548862218648,0.891304347826087,0.7881208699749475,91,113,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Beaufortia bracteosa,109.7415,0.20202020202020204,0.2905594593111028,0.1134809447293013,1.513265306122449,7.87202424010144e-4,85,99,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Beaufortia decussata,34.66581818181819,0.6395348837209301,0.8085552213338081,0.47051454610805227,0.9901604278074868,0.5052484076055391,46,86,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Beaufortia elegans,62.23157894736841,0.35625000000000007,0.44873547183206675,0.2637645281679334,1.2127330905881049,0.03486798450629881,116,160,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Beaufortia empetrifolia,104.8036363636364,0.2115384615384615,0.29993475855051843,0.12314216452640456,0.9796999117387468,0.5398789925110672,84,104,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Beaufortia incana,182.11071428571424,0.12173913043478264,0.18550998676588637,0.05796827410367893,1.3182957393483703,0.01287027268096863,104,115,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Beaufortia micrantha,193.98750000000004,0.11428571428571428,0.16000952281766692,0.068561905753761615,1.141148325358852,0.07892394953452055,189,210,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Beaufortia micrantha var. micrantha,277.125,0.08,0.19087434329005065,-0.03087434329005065,0.9583333333333336,0.519798093623942,23,25,variety,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Beaufortia puberula,148.85571428571436,0.1489361702127659,0.21263722242633645,0.08523511799919536,1.144897959183674,0.11552778161494742,123,141,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Beaufortia schaueri,100.77272727272732,0.21999999999999997,0.2781429961388299,0.16185700386116997,1.0752099306316174,0.1980171624302653,203,250,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Beaufortia sparsa,38.9472972972973,0.5692307692307693,0.6751275966953404,0.4633339417661982,1.1212036779047083,0.11857097414663165,119,195,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Beaufortia squarrosa,153.17454545454547,0.14473684210526316,0.230270849856534,0.05920283435399233,1.0509090909090908,0.3591037169055467,66,76,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Bedfordia arborescens,35.56419715055831,0.623379740758522,0.6473555227270599,0.5994039587899841,0.6486280919761045,1,1912,4166,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Bedfordia linearis,343.63499999999993,0.06451612903225808,0.15393092200810538,-0.02489866394358923,0.9666666666666668,0.5175966978958985,29,31,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bedfordia linearis subsp. linearis,128.9890909090909,0.17187500000000003,0.27344663420463416,0.0703033657953659,0.8412698412698412,0.8112897771449853,53,64,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bedfordia linearis var. curvifolia,59.12,0.37500000000000006,0.799352447854375,-0.04935244785437481,0.7142857142857142,0.6599632296942828,5,8,variety,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bedfordia linearis var. oblongifolia,886.7999999999998,0.025,0.07400000000000001,-0.02399999999999999,1,0.4698781977712064,39,40,variety,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bedfordia salicina,340.374705882353,0.06513409961685823,0.09609688515789508,0.0341713140758214,0.9384615384615388,0.7540171151482686,244,261,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Beilschmiedia elliptica,692.8125,0.032,0.05010570444178666,0.01389429555821333,0.9705882352941176,0.6486850876006034,363,375,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter
Beilschmiedia obtusifolia,98.21825581395348,0.2257217847769029,0.2734285885857522,0.17801498096805363,6.442350061199509,2.305614938333456e-292,352,381,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bellendena montana,489.218,0.04531722054380665,0.06825089836424936,0.02238354272336393,0.9575757575757576,0.7008356636369776,316,331,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Benstonea monticola,246.64125,0.08988764044943821,0.15217659735396105,0.02759868354491538,6.230113636363637,1.1842025600348055e-67,87,89,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Berberidopsis beckleri,73.77885245901639,0.30049261083743845,0.3759019180530889,0.225083303621788,1.0983606557377048,0.16090248875209356,154,203,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bergia ammannioides,21.62926829268293,1.025,1.206145429604687,0.8438545703953129,4.664275466284076,1.7881927103422938e-57,82,120,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Bergia henshallii,13.184152823920268,1.6815642458100557,1.8715347993456928,1.4915936922744186,2.147709880921274,5.5283481590314376e-17,59,179,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Bergia pedicellaris,8.282958333333337,2.676579925650557,2.8720904045754456,2.481069446725668,3.7540422885572142,6.392213568291615e-86,85,269,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Bergia trimera,51.34105263157894,0.43181818181818193,0.49654122673742224,0.3670951368989416,2.3636242504996656,1.3641660408444224e-45,306,396,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Berrya javanica,36.026250000000005,0.6153846153846153,0.8615897382489757,0.3691794925202549,4.585526315789474,2.383708951102629e-19,30,39,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Bertya brownii,43.2315,0.5128205128205129,0.7375740120974148,0.288067013543611,0.8078947368421051,0.7939136196757212,22,39,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya cunninghamii,133.50195652173915,0.16606498194945848,0.21405547569287195,0.11807448820604502,1.404221802142407,1.0472879777063986e-5,241,277,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Bertya cunninghamii subsp. cunninghamii,304.83750000000003,0.07272727272727272,0.144,0.00145454545454545,0.9444444444444444,0.590835227799016,51,55,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya cunninghamii subsp. pubiramula,42.49250000000001,0.5217391304347826,0.8169408332899999,0.2265374275795653,0.8484848484848484,0.6658115764442124,13,23,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya cunninghamii subsp. rupicola,532.0799999999999,0.04166666666666667,0.12333333333333336,-0.04000000000000001,1.0000000000000002,0.4607708905522917,23,24,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya findlayi,22.17,1,1.3313004678535785,0.6686995321464215,0.29411764705882354,0.9999801309563696,5,35,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Bertya grampiana,22.17,1,1.7408103670980857,0.25918963290191444,0,1,0,7,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya oleifolia,36.29311111111111,0.6108597285067874,0.7139056202520345,0.5078138367615402,1.2689562289562288,0.00423695812346684,133,221,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya opponens,59.27081632653061,0.3740458015267176,0.47877862595419857,0.2693129770992367,2.2348508634222917,2.7243427961273983e-14,104,131,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya rosmarinifolia,72.422,0.3061224489795919,0.4156669604806251,0.19657793747855867,0.7010309278350514,0.9888824773533909,68,98,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya tasmanica,49.88250000000001,0.4444444444444444,0.7524287313612518,0.13646015752763707,1.3823529411764708,0.13366954160910235,13,18,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya tasmanica subsp. vestita,83.75333333333336,0.2647058823529411,0.3146296997475735,0.2147820649583088,0.8856128856128858,0.9530232855998652,307,408,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Bertya tasmanica var. Fine hairs (I.Crawford 3165),22.17,1,2.96,-0.96,NA,1,0,1,variety,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Bertya tasmanica var. Golden hairs (P.C.Jobson 4616 et al.),14.78,1.5,3.1974097914174995,-0.19740979141749948,0.3333333333333334,0.563702861650773,0,2,variety,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Berula erecta,216.3792,0.10245901639344264,0.1426229508196721,0.06229508196721312,0.98156378600823,0.5691404008191949,220,244,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Beyeria lanceolata,29.74024390243903,0.7454545454545454,0.9068050442795392,0.5841040466295514,0.576862832848512,0.9998805133223772,40,110,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Beyeria lasiocarpa,41.971691394658755,0.5282131661442007,0.5846094312090035,0.47181690107939783,0.6508485156217245,0.9999999999995122,329,638,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Beyeria lechenaultii,127.14758928571432,0.17436429683445767,0.19300850723842955,0.1557200864304858,1.2846356870889584,2.2964938455016943e-16,1650,1927,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Beyeria opaca,171.66770270270274,0.12914485165794065,0.14995150882964137,0.10833819448623994,1.0744954561548448,0.03972676369731249,1008,1146,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Beyeria sulcata var. brevipes,84.64909090909092,0.2619047619047619,0.41668058545468056,0.10712893835484325,0.9423503325942352,0.5761868637241394,32,42,variety,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Beyeria viscosa,171.7276216216216,0.12909979064898816,0.14770333719268772,0.1104962441052886,1.1960591876792994,3.707764238657171e-7,1276,1433,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Bidens subalternans,221.8245505617978,0.09994385176866928,0.11462642423677014,0.08526127930056843,1.271556621638682,3.805283127239926e-14,1632,1781,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Billardiera cymosa,204.15268085106385,0.10859519408502774,0.12247977405029647,0.094710614119759,1.0025063692074638,0.4631542887778001,1941,2164,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Billardiera drummondii,28.50428571428572,0.7777777777777777,0.9955555555555556,0.5599999999999998,0.7649769585253459,0.9141474402817928,26,63,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Billardiera floribunda,75.24363636363637,0.29464285714285715,0.3951727034572726,0.19411301082844165,1.0786240786240786,0.26910230390835166,85,112,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Billardiera fraseri,100.17555555555556,0.2213114754098361,0.30479064547954915,0.13783230534012297,1.1585552494643403,0.11201957930660926,100,122,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Billardiera fusiformis,131.8151086956522,0.16819012797074953,0.2025587926350747,0.13382146330642436,1.399585921325052,1.7784142134240763e-9,473,547,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Billardiera heterophylla,258.96446808510643,0.08561020036429871,0.10291703555653188,0.06830336517206555,1.1281832463779362,0.00188561486103171,1013,1098,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Billardiera longiflora,108.38666666666668,0.20454545454545453,0.2817004450644318,0.12739046402647725,1.1000848176420694,0.20459249018096937,109,132,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter
Billardiera macrantha,77.76346504559271,0.2850953206239168,0.3159022357093114,0.25428840553852217,0.9649810063347364,0.7986802642582123,864,1154,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Billardiera rubens,76.48649999999999,0.2898550724637682,0.41688965901158226,0.16282048591595408,1.329411764705882,0.03602971160960439,54,69,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter
Billardiera scandens,40.38098316798587,0.5490208078335356,0.5603820141739191,0.5376596014931521,0.9635785706845004,0.9995643632875229,9378,16340,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Billardiera variifolia,71.51612903225806,0.31,0.3730051849718206,0.24699481502817935,1.2533175099795013,0.00189310440792772,229,300,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Blainvillea cunninghamii,8.463547297297298,2.6194690265486726,2.9178859738655496,2.3210520792317957,4.044703185328186,1.5005911765264955e-42,39,113,species,sometimes resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Blancoa canescens,97.54799999999996,0.22727272727272735,0.31636363636363646,0.13818181818181824,0.8605504587155962,0.8498807919856809,86,110,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Blandfordia cunninghamii,32.46321428571429,0.6829268292682927,0.9358864668139804,0.42996719172260506,1.4964285714285714,0.02252051937933218,24,41,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Blandfordia grandiflora,23.26561046511629,0.9529085872576176,1.05360826731951,0.8522089071957252,1.25405361757106,7.347633105432658e-4,171,361,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
